x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.2354702651500702,0.5893267393112183,-3.7653293816219957e-07,0.2827591896057129,0.583253026008606,-0.021644696593284607,0.33088260889053345,0.4995517134666443,-0.028948089107871056,0.3482193052768707,0.413963258266449,-0.03419337421655655,0.3611384332180023,0.35166051983833313,-0.0344214141368866,0.31164786219596863,0.37611716985702515,-0.026786383241415024,0.3340432643890381,0.32007452845573425,-0.051179368048906326,0.3220500648021698,0.411414235830307,-0.053236767649650574,0.30797332525253296,0.4537995457649231,-0.050535157322883606,0.270751416683197,0.3681243062019348,-0.027848869562149048,0.29468080401420593,0.3367978632450104,-0.06080939620733261,0.2852681279182434,0.4484725892543793,-0.06332729756832123,0.2756965756416321,0.47713154554367065,-0.05888642743229866,0.2317374050617218,0.3773377537727356,-0.03200674429535866,0.25212061405181885,0.3638596832752228,-0.06944549083709717,0.2472652643918991,0.4675801992416382,-0.06193852052092552,0.2400774359703064,0.48799166083335876,-0.048909857869148254,0.19199874997138977,0.3934983015060425,-0.036727629601955414,0.2111552655696869,0.3867990970611572,-0.06204070523381233,0.21531090140342712,0.45873528718948364,-0.055914461612701416,0.21210017800331116,0.47500622272491455,-0.04649101197719574,A
0.8213626742362976,0.6309001445770264,-5.935950753155339e-07,0.7539515495300293,0.6079108715057373,-0.03061475232243538,0.6929623484611511,0.5240894556045532,-0.045044586062431335,0.6627861261367798,0.43799328804016113,-0.056702375411987305,0.6489893198013306,0.3595421016216278,-0.061472054570913315,0.7088052034378052,0.3577668070793152,-0.01623472571372986,0.6818763613700867,0.3549731969833374,-0.05091547966003418,0.706089973449707,0.4467449486255646,-0.06864146143198013,0.7261796593666077,0.5030959248542786,-0.07572701573371887,0.7519413828849792,0.32798945903778076,-0.014210926368832588,0.7244825959205627,0.3446473181247711,-0.04979436472058296,0.7480800747871399,0.4547339677810669,-0.05676185339689255,0.76604163646698,0.5007337331771851,-0.0539906769990921,0.7962353229522705,0.32238513231277466,-0.01825501024723053,0.7677206993103027,0.34471389651298523,-0.05280247703194618,0.7824522256851196,0.45307719707489014,-0.04349413886666298,0.7960418462753296,0.49633699655532837,-0.029378196224570274,0.8398365378379822,0.3363674283027649,-0.025834959000349045,0.8113154768943787,0.3598763346672058,-0.04888584092259407,0.8126784563064575,0.4391322731971741,-0.04312937706708908,0.8206847310066223,0.46705394983291626,-0.032659828662872314,A
0.8135693073272705,0.6235268115997314,-5.18239687608002e-07,0.7484997510910034,0.6062091588973999,-0.030596448108553886,0.6906459331512451,0.5273150205612183,-0.04490584135055542,0.6636240482330322,0.4391961991786957,-0.05619706213474274,0.6494055986404419,0.362173855304718,-0.06053983420133591,0.7069429755210876,0.3591141104698181,-0.014008723199367523,0.6826100945472717,0.3530244529247284,-0.05052539333701134,0.706394374370575,0.4408387541770935,-0.07043355703353882,0.7261035442352295,0.4994494616985321,-0.07851917296648026,0.7496879696846008,0.3319752514362335,-0.011799611151218414,0.7248458862304688,0.34563779830932617,-0.048455845564603806,0.7472203373908997,0.4526348412036896,-0.057324569672346115,0.7649363875389099,0.4997113049030304,-0.05561303719878197,0.7926626801490784,0.3281634747982025,-0.016053777188062668,0.7679436802864075,0.3485561013221741,-0.052658263593912125,0.7825084924697876,0.4527682662010193,-0.04512505978345871,0.7961815595626831,0.49781742691993713,-0.0313454307615757,0.8366163969039917,0.3434235453605652,-0.023713743314146996,0.8108913898468018,0.3605036735534668,-0.04889848455786705,0.8121346831321716,0.43739306926727295,-0.044449757784605026,0.8199162483215332,0.4666852355003357,-0.03425592556595802,A
0.236379474401474,0.5918573141098022,-3.523062730437232e-07,0.28382131457328796,0.5839036703109741,-0.02286158874630928,0.3315267562866211,0.5057891607284546,-0.031976260244846344,0.35150718688964844,0.42124730348587036,-0.03897140920162201,0.3650057911872864,0.35661768913269043,-0.04070098698139191,0.3121449053287506,0.37841495871543884,-0.027941742911934853,0.3358287215232849,0.32263296842575073,-0.053119055926799774,0.32583004236221313,0.41037166118621826,-0.054302655160427094,0.3109862208366394,0.4547748565673828,-0.050295908004045486,0.2720494568347931,0.36890721321105957,-0.02876116707921028,0.29839080572128296,0.34035852551460266,-0.062226034700870514,0.28843259811401367,0.45322084426879883,-0.06366568058729172,0.27796289324760437,0.4804943799972534,-0.05783866345882416,0.23341602087020874,0.37726518511772156,-0.03281494975090027,0.2556647062301636,0.3635542690753937,-0.07047110050916672,0.25114408135414124,0.4690406322479248,-0.06108631566166878,0.24353408813476562,0.4895143508911133,-0.046411655843257904,0.1927853673696518,0.39455562829971313,-0.037612635642290115,0.21297293901443481,0.3878757953643799,-0.06269925832748413,0.2180776298046112,0.4604472517967224,-0.05519600585103035,0.2150798738002777,0.4763364791870117,-0.044419072568416595,A
0.23402848839759827,0.6065723896026611,-3.476412473446544e-07,0.28319117426872253,0.5992037057876587,-0.022011876106262207,0.33297911286354065,0.513625979423523,-0.030048545449972153,0.3517005741596222,0.42189711332321167,-0.036287084221839905,0.3663899302482605,0.3546745479106903,-0.03676975890994072,0.3116266131401062,0.38868972659111023,-0.026493195444345474,0.33691367506980896,0.3230520784854889,-0.05169084668159485,0.32682812213897705,0.4147491455078125,-0.051929671317338943,0.3109676241874695,0.45830491185188293,-0.04709835723042488,0.27097824215888977,0.38008832931518555,-0.02709055133163929,0.29751795530319214,0.34143415093421936,-0.0591687336564064,0.2875928282737732,0.4537334442138672,-0.05943502113223076,0.27691906690597534,0.47204649448394775,-0.05338272079825401,0.2325146496295929,0.38831984996795654,-0.031080195680260658,0.25599759817123413,0.3621748983860016,-0.06810052692890167,0.25181844830513,0.4698628783226013,-0.05717318132519722,0.24412277340888977,0.4866105020046234,-0.04189026728272438,0.19247210025787354,0.40328532457351685,-0.035833779722452164,0.21479183435440063,0.39052122831344604,-0.060708291828632355,0.22041615843772888,0.4640335440635681,-0.05285990238189697,0.21681493520736694,0.47798866033554077,-0.04213098809123039,A
0.8237542510032654,0.627925455570221,-5.818924364575651e-07,0.7552096843719482,0.6092966198921204,-0.029574312269687653,0.6932747960090637,0.5266720056533813,-0.04243358597159386,0.663811445236206,0.43768855929374695,-0.05253980681300163,0.6494778394699097,0.35817694664001465,-0.05603252723813057,0.7057319283485413,0.35870233178138733,-0.011335768736898899,0.6813081502914429,0.35390955209732056,-0.044705092906951904,0.706550121307373,0.4415643811225891,-0.06339764595031738,0.7276068925857544,0.502349853515625,-0.07116565853357315,0.7492342591285706,0.32900041341781616,-0.009208165109157562,0.7252020835876465,0.3422384560108185,-0.04343950003385544,0.7487052083015442,0.4475366473197937,-0.052632879465818405,0.7670280337333679,0.4993242621421814,-0.051405441015958786,0.7935178875923157,0.32348883152008057,-0.013110349886119366,0.7697181105613708,0.34439244866371155,-0.04726434871554375,0.784346878528595,0.4474011957645416,-0.040396422147750854,0.7974098920822144,0.4962892532348633,-0.02746734395623207,0.838097870349884,0.336858332157135,-0.02038051001727581,0.8132885098457336,0.352701336145401,-0.04405004158616066,0.8134294152259827,0.43107590079307556,-0.039109691977500916,0.8192543387413025,0.46601152420043945,-0.02873232774436474,A
0.23788964748382568,0.5946667194366455,-3.6527444535749964e-07,0.2850196957588196,0.588027834892273,-0.02197324112057686,0.33446386456489563,0.5043621063232422,-0.029940316453576088,0.35592371225357056,0.4162313640117645,-0.035713307559490204,0.36913982033729553,0.34980255365371704,-0.03584291413426399,0.31557726860046387,0.3827292025089264,-0.02781520038843155,0.3396528959274292,0.32414841651916504,-0.0520990714430809,0.3265150487422943,0.41329795122146606,-0.05157671123743057,0.30978924036026,0.45650017261505127,-0.04635126516222954,0.27535998821258545,0.3725096881389618,-0.028665829449892044,0.3003619611263275,0.33842119574546814,-0.060064755380153656,0.2880277931690216,0.452214777469635,-0.060116320848464966,0.2784311771392822,0.47540879249572754,-0.05381571874022484,0.2372133731842041,0.38025423884391785,-0.0326523557305336,0.25907889008522034,0.36205872893333435,-0.06903177499771118,0.25253382325172424,0.46824753284454346,-0.05941301956772804,0.24551229178905487,0.4847278594970703,-0.04507139325141907,0.19769187271595,0.39516139030456543,-0.037319451570510864,0.21823833882808685,0.3900480568408966,-0.061927929520606995,0.22145485877990723,0.46190446615219116,-0.05498344451189041,0.21797825396060944,0.4740927219390869,-0.04491300508379936,A
0.8129469752311707,0.6118127703666687,-5.222217396294582e-07,0.7484151721000671,0.5985450148582458,-0.031132452189922333,0.6896296143531799,0.5235607028007507,-0.04563174396753311,0.6622595191001892,0.4388802647590637,-0.05732089281082153,0.6516380310058594,0.35819944739341736,-0.06291748583316803,0.7071067690849304,0.3604714870452881,-0.014381663873791695,0.6831230521202087,0.3491208851337433,-0.050080616027116776,0.7063700556755066,0.4376182556152344,-0.07055823504924774,0.7270774841308594,0.5006563067436218,-0.07925195246934891,0.7498865127563477,0.3338862955570221,-0.011514333076775074,0.7257715463638306,0.3399321436882019,-0.04731648042798042,0.7476638555526733,0.44635283946990967,-0.05738964304327965,0.7650810480117798,0.5012455582618713,-0.05664724111557007,0.793524980545044,0.3285903334617615,-0.014899729751050472,0.7702015042304993,0.34075573086738586,-0.051468588411808014,0.7838922739028931,0.44537967443466187,-0.04503312706947327,0.7963821887969971,0.49749213457107544,-0.03180944547057152,0.8372408151626587,0.34144413471221924,-0.021537724882364273,0.8136545419692993,0.3535509705543518,-0.04765374958515167,0.8128019571304321,0.4325793981552124,-0.043421611189842224,0.8179858326911926,0.4690418243408203,-0.0331227108836174,A
0.23788964748382568,0.5946667194366455,-3.6527444535749964e-07,0.2850196957588196,0.588027834892273,-0.02197324112057686,0.33446386456489563,0.5043621063232422,-0.029940316453576088,0.35592371225357056,0.4162313640117645,-0.035713307559490204,0.36913982033729553,0.34980255365371704,-0.03584291413426399,0.31557726860046387,0.3827292025089264,-0.02781520038843155,0.3396528959274292,0.32414841651916504,-0.0520990714430809,0.3265150487422943,0.41329795122146606,-0.05157671123743057,0.30978924036026,0.45650017261505127,-0.04635126516222954,0.27535998821258545,0.3725096881389618,-0.028665829449892044,0.3003619611263275,0.33842119574546814,-0.060064755380153656,0.2880277931690216,0.452214777469635,-0.060116320848464966,0.2784311771392822,0.47540879249572754,-0.05381571874022484,0.2372133731842041,0.38025423884391785,-0.0326523557305336,0.25907889008522034,0.36205872893333435,-0.06903177499771118,0.25253382325172424,0.46824753284454346,-0.05941301956772804,0.24551229178905487,0.4847278594970703,-0.04507139325141907,0.19769187271595,0.39516139030456543,-0.037319451570510864,0.21823833882808685,0.3900480568408966,-0.061927929520606995,0.22145485877990723,0.46190446615219116,-0.05498344451189041,0.21797825396060944,0.4740927219390869,-0.04491300508379936,A
0.8129469752311707,0.6118127703666687,-5.222217396294582e-07,0.7484151721000671,0.5985450148582458,-0.031132452189922333,0.6896296143531799,0.5235607028007507,-0.04563174396753311,0.6622595191001892,0.4388802647590637,-0.05732089281082153,0.6516380310058594,0.35819944739341736,-0.06291748583316803,0.7071067690849304,0.3604714870452881,-0.014381663873791695,0.6831230521202087,0.3491208851337433,-0.050080616027116776,0.7063700556755066,0.4376182556152344,-0.07055823504924774,0.7270774841308594,0.5006563067436218,-0.07925195246934891,0.7498865127563477,0.3338862955570221,-0.011514333076775074,0.7257715463638306,0.3399321436882019,-0.04731648042798042,0.7476638555526733,0.44635283946990967,-0.05738964304327965,0.7650810480117798,0.5012455582618713,-0.05664724111557007,0.793524980545044,0.3285903334617615,-0.014899729751050472,0.7702015042304993,0.34075573086738586,-0.051468588411808014,0.7838922739028931,0.44537967443466187,-0.04503312706947327,0.7963821887969971,0.49749213457107544,-0.03180944547057152,0.8372408151626587,0.34144413471221924,-0.021537724882364273,0.8136545419692993,0.3535509705543518,-0.04765374958515167,0.8128019571304321,0.4325793981552124,-0.043421611189842224,0.8179858326911926,0.4690418243408203,-0.0331227108836174,A
0.2382703274488449,0.5884848833084106,-3.3623575745878043e-07,0.2833271026611328,0.5881961584091187,-0.02486342564225197,0.3333839476108551,0.5099700689315796,-0.03426145762205124,0.35518112778663635,0.4208691120147705,-0.04097173735499382,0.3682670593261719,0.3517588675022125,-0.041920870542526245,0.3155694305896759,0.3831421732902527,-0.029945822432637215,0.3410769999027252,0.3240755498409271,-0.05715455487370491,0.3277294933795929,0.41197478771209717,-0.05896347761154175,0.3095513880252838,0.4584718346595764,-0.054670244455337524,0.2755947411060333,0.3708547055721283,-0.029745610430836678,0.300618976354599,0.3398282527923584,-0.06405822187662125,0.2882325351238251,0.45296233892440796,-0.06591007113456726,0.278256893157959,0.47834643721580505,-0.060209546238183975,0.23757115006446838,0.37806791067123413,-0.0331181176006794,0.25965172052383423,0.36656978726387024,-0.07184676826000214,0.2513686418533325,0.47235625982284546,-0.06298542767763138,0.24338582158088684,0.4886268973350525,-0.048455409705638885,0.19804762303829193,0.393250048160553,-0.03742749243974686,0.2190479040145874,0.39553195238113403,-0.06356322020292282,0.22102653980255127,0.467451810836792,-0.0573744960129261,0.2169504314661026,0.47804203629493713,-0.04737590253353119,A
0.8074758052825928,0.5827353000640869,-5.210586095927283e-07,0.7475371956825256,0.5775130987167358,-0.03392849862575531,0.6925631761550903,0.5128028392791748,-0.051387932151556015,0.6649614572525024,0.4402807354927063,-0.06564198434352875,0.6535708904266357,0.36384066939353943,-0.0741211473941803,0.7074751257896423,0.36355170607566833,-0.024386011064052582,0.6841874122619629,0.349307119846344,-0.0623319186270237,0.7068154215812683,0.440888911485672,-0.0812162384390831,0.7264959812164307,0.5051716566085815,-0.08782884478569031,0.7501938343048096,0.3364924490451813,-0.021040985360741615,0.7271576523780823,0.33271121978759766,-0.05985259637236595,0.7485390901565552,0.43860602378845215,-0.06945574283599854,0.7644989490509033,0.49600428342819214,-0.06711938232183456,0.7940564751625061,0.32891958951950073,-0.02370241843163967,0.7739214897155762,0.3399689495563507,-0.06372609734535217,0.7882843613624573,0.44607412815093994,-0.057030342519283295,0.7990298867225647,0.49719682335853577,-0.042224984616041183,0.8377537131309509,0.3377951681613922,-0.029321949928998947,0.8175545334815979,0.35026150941848755,-0.05594832822680473,0.8183677792549133,0.42869722843170166,-0.05043348670005798,0.8227047920227051,0.4637032747268677,-0.03888882324099541,A
0.2363394796848297,0.6115930676460266,-3.599462274905818e-07,0.2837563157081604,0.599510908126831,-0.0229759830981493,0.3313150107860565,0.5113106966018677,-0.032219864428043365,0.35284486413002014,0.42471522092819214,-0.03947027027606964,0.3646279275417328,0.3529255986213684,-0.040945712476968765,0.31157374382019043,0.3909183442592621,-0.03008781000971794,0.3373817801475525,0.3243652582168579,-0.05588941648602486,0.32592031359672546,0.4168667793273926,-0.056391455233097076,0.30885785818099976,0.460713267326355,-0.0515676811337471,0.27167871594429016,0.3828771114349365,-0.03081742860376835,0.2981449067592621,0.3390418291091919,-0.06272325664758682,0.2873300313949585,0.4539180397987366,-0.062389079481363297,0.2755265235900879,0.4767538905143738,-0.05603574961423874,0.2329462170600891,0.39076533913612366,-0.03486279770731926,0.2556244134902954,0.3615308105945587,-0.07087257504463196,0.25081703066825867,0.46938106417655945,-0.05927545949816704,0.24223044514656067,0.48816439509391785,-0.04378727078437805,0.19265860319137573,0.4054516851902008,-0.03983663022518158,0.2145954668521881,0.39032644033432007,-0.0636715516448021,0.21995344758033752,0.46225836873054504,-0.05489836260676384,0.21501117944717407,0.47692182660102844,-0.04370023310184479,A
0.8086159825325012,0.6115252375602722,-5.328126917447662e-07,0.7465022802352905,0.5932969450950623,-0.02993178181350231,0.6924886703491211,0.5182763934135437,-0.04444633424282074,0.6670994758605957,0.4356466829776764,-0.05633799359202385,0.6542167663574219,0.35889068245887756,-0.062118422240018845,0.7081723213195801,0.3617434501647949,-0.015728823840618134,0.6838291883468628,0.34591230750083923,-0.05064640939235687,0.7088232040405273,0.4343298375606537,-0.06843908131122589,0.7283862829208374,0.4978789687156677,-0.07495858520269394,0.7508410811424255,0.33601468801498413,-0.014194641262292862,0.7266054749488831,0.3348592519760132,-0.05251539498567581,0.7509949803352356,0.44422537088394165,-0.062408000230789185,0.76784348487854,0.5007562637329102,-0.06018902361392975,0.7941478490829468,0.3309207558631897,-0.018513429909944534,0.7723122239112854,0.34015053510665894,-0.057825345546007156,0.7880772352218628,0.44661885499954224,-0.05117546394467354,0.8003136515617371,0.4986123740673065,-0.03672413155436516,0.8377390503883362,0.34335950016975403,-0.025639956817030907,0.8164882063865662,0.3529445230960846,-0.05322258174419403,0.8168753981590271,0.43348151445388794,-0.04814973101019859,0.8216004371643066,0.47009938955307007,-0.03669127821922302,A
0.8095495104789734,0.6094452142715454,-5.349738216864353e-07,0.7476152777671814,0.5941390991210938,-0.030778147280216217,0.6908807158470154,0.5191664695739746,-0.04644101485610008,0.6635061502456665,0.4388865828514099,-0.05975460633635521,0.6526994705200195,0.3607649803161621,-0.06721837818622589,0.7059687376022339,0.3646087050437927,-0.018341179937124252,0.6829901933670044,0.3443332612514496,-0.05423087626695633,0.7045884132385254,0.4343656897544861,-0.07241562753915787,0.7248467206954956,0.4972533881664276,-0.07902572304010391,0.7489188313484192,0.33834290504455566,-0.01639954373240471,0.7273941040039062,0.3340739905834198,-0.053744155913591385,0.7488436698913574,0.4420407712459564,-0.0628795176744461,0.7658795118331909,0.49698883295059204,-0.06082456558942795,0.7930710315704346,0.3318912982940674,-0.020355939865112305,0.7729578614234924,0.33659234642982483,-0.05903361737728119,0.7860831022262573,0.4442645311355591,-0.05244196578860283,0.7978000640869141,0.49700796604156494,-0.0381711907684803,0.8367041349411011,0.34241610765457153,-0.027201950550079346,0.8160822987556458,0.3471643328666687,-0.05342702940106392,0.8152667284011841,0.42537569999694824,-0.04834001511335373,0.8195513486862183,0.46259522438049316,-0.037193238735198975,A
0.23896466195583344,0.6036943793296814,-4.1958088559113094e-07,0.2859414219856262,0.5899884700775146,-0.020969511941075325,0.3328288793563843,0.5012919902801514,-0.02994902804493904,0.3530319631099701,0.4147208631038666,-0.03721887245774269,0.36647194623947144,0.35000213980674744,-0.03897297382354736,0.31098684668540955,0.3810376226902008,-0.02974291518330574,0.33475998044013977,0.3178873062133789,-0.05481472611427307,0.32400476932525635,0.4126509428024292,-0.05464641749858856,0.3080419898033142,0.45735907554626465,-0.04972486197948456,0.2700324058532715,0.3735175132751465,-0.03141191601753235,0.2958988845348358,0.33592960238456726,-0.0629468560218811,0.28611984848976135,0.4520530104637146,-0.061693351715803146,0.27538102865219116,0.4747200012207031,-0.054830729961395264,0.23129644989967346,0.38311007618904114,-0.03613181784749031,0.25492388010025024,0.3590610921382904,-0.07156995683908463,0.25162273645401,0.46551403403282166,-0.05979807302355766,0.24354636669158936,0.4823654294013977,-0.04456301033496857,0.1914302259683609,0.4009173512458801,-0.04161081090569496,0.21330048143863678,0.3880518674850464,-0.06489574909210205,0.21955129504203796,0.45972782373428345,-0.05611593276262283,0.21520712971687317,0.47363168001174927,-0.04517994076013565,A
